head,relation,tail,prompt,response,pred_relation,true_relation,verification,pred_verification,pred_relation_2
Martin Koeman,plays for,SC Heerenveen,What is the relationship between 'Martin Koeman' and 'SC Heerenveen'?,'Martin Koeman' [is father of] 'SC Heerenveen'.,['is father of'],plays for,"['False. Reason: Martin Koeman is not the father of SC Heerenveen, as SC Heerenveen is a professional football club based in the Netherlands, and Martin Koeman is not a person but rather a former football player and manager.']",['false'],['is affiliated to']
Juan Mata,is affiliated to,Spain national under 17 football team,What is the relationship between 'Juan Mata' and 'Spain national under 17 football team'?,'Juan Mata' [played for] 'Spain national under 17 football team',['played for'],is affiliated to,"['True. Reason: Juan Mata has played for the Spain national under-17 football team, which is a known fact in the sports domain.']",['true'],['played for']
Ryan Johnson (soccer),plays for,Toronto FC,What is the relationship between 'Ryan Johnson (soccer)' and 'Toronto FC'?,Ryan Johnson (soccer) [plays for] Toronto FC,['plays for'],plays for,"['False. Reason: As of my knowledge cutoff date in September 2021, Ryan Johnson does not play for Toronto FC.']",['false'],['is connected to']
Harry McShane (footballer),is affiliated to,Telford United F.C.,What is the relationship between 'Harry McShane (footballer)' and 'Telford United F.C.'?,Harry McShane (footballer) [played for] Telford United F.C.,['played for'],is affiliated to,"['True. Reason: Harry McShane, the footballer, played for Telford United F.C. This relationship is a verifiable fact based on historical records of his football career.']",['true'],['played for']
John Ottman,created,X2 (film),What is the relationship between 'John Ottman' and 'X2 (film)'?,John Ottman [edited] X2 (film),['edited'],created,"['False. Reason: John Ottman is known for editing the film X2, so the relationship is true.']",['false'],['composed music for']
Marian Aliuță,is affiliated to,FC Metalurh Donetsk,What is the relationship between 'Marian Aliuță' and 'FC Metalurh Donetsk'?,Marian Aliuță [plays for] FC Metalurh Donetsk.,['plays for'],is affiliated to,['False. Reason: Marian Aliuță never played for FC Metalurh Donetsk.'],['false'],['played for']
Mark Barnard (footballer),is affiliated to,Harrogate Town F.C.,What is the relationship between 'Mark Barnard (footballer)' and 'Harrogate Town F.C.'?,Mark Barnard (footballer) [played for] Harrogate Town F.C.,['played for'],is affiliated to,"['True. Reason: Mark Barnard is a former footballer who did play for Harrogate Town F.C., as documented in sports records and databases.']",['true'],['played for']
Lasse Heinze,is affiliated to,Silkeborg IF,What is the relationship between 'Lasse Heinze' and 'Silkeborg IF'?,'Lasse Heinze' [plays for] 'Silkeborg IF',['plays for'],is affiliated to,['False. Reason: Lasse Heinze does not play for Silkeborg IF.'],['false'],['works at']
Jon Otsemobor,is affiliated to,Tranmere Rovers F.C.,What is the relationship between 'Jon Otsemobor' and 'Tranmere Rovers F.C.'?,'Jon Otsemobor' [plays for] 'Tranmere Rovers F.C.',['plays for'],is affiliated to,['False. Reason: Jon Otsemobor does not currently play for Tranmere Rovers F.C. This information may not be updated in the knowledge graph or is incorrect.'],['false'],['played for']
Charles Coburn,acted in,Wilson (film),What is the relationship between 'Charles Coburn' and 'Wilson (film)'?,Charles Coburn [acted in] Wilson (film),['acted in'],acted in,"['False. Reason: Charles Coburn did not act in the film ""Wilson"".']",['false'],['acted in']
José Luis Martínez Gullotta,plays for,Racing Club de Avellaneda,What is the relationship between 'José Luis Martínez Gullotta' and 'Racing Club de Avellaneda'?,'José Luis Martínez Gullotta' [plays for] 'Racing Club de Avellaneda'.,['plays for'],plays for,"['False. Reason: José Luis Martínez Gullotta is a retired Argentine professional footballer who last played for Boca Juniors, not Racing Club de Avellaneda.']",['false'],['works at']
Sylvan Ebanks Blake,was born in,Cambridge,What is the relationship between 'Sylvan Ebanks Blake' and 'Cambridge'?,'Sylvan Ebanks Blake' [graduated from] 'Cambridge',['graduated from'],was born in,"['False. Reason: Sylvan Ebanks Blake is a football player, and it is unlikely that he graduated from the University of Cambridge.']",['false'],['lives in']
"Truckee, California",is located in,United States,"What is the relationship between 'Truckee, California' and 'United States'?","Truckee, California [is located in] United States.",['is located in'],is located in,"['True. Reason: Truckee, California is a city located in the state of California, which is part of the United States.']",['true'],"['is located in', 'is located in']"
Frank Kelly (mathematician),has academic advisor,Peter Whittle,What is the relationship between 'Frank Kelly (mathematician)' and 'Peter Whittle'?,Frank Kelly (mathematician) [is affiliated to] Peter Whittle.,['is affiliated to'],has academic advisor,"['False. Reason: Frank Kelly and Peter Whittle are both mathematicians, but there is no widely known or documented affiliation between the two in the context of their professional careers or institutions they are associated with.']",['false'],['has academic advisor']
Jaroslav Vejvoda,plays for,Czechoslovakia national football team,What is the relationship between 'Jaroslav Vejvoda' and 'Czechoslovakia national football team'?,'Jaroslav Vejvoda' [played for] 'Czechoslovakia national football team'.,['played for'],plays for,"['False. Reason: Jaroslav Vejvoda did not play for the Czechoslovakia national football team. Czechoslovakia national team existed from 1920 to 1992, and Jaroslav Vejvoda was born in 1950, which means his playing career did not overlap with the existence of the Czechoslovakia national football team.']",['false'],['played for']
José Carlos Tabares,plays for,Chacarita Juniors,What is the relationship between 'José Carlos Tabares' and 'Chacarita Juniors'?,'José Carlos Tabares' [played for] 'Chacarita Juniors'.,['played for'],plays for,"['True. Reason: José Carlos Tabares is a former professional soccer player who played for Chacarita Juniors, as evidenced by historical records and reliable sources.']",['true'],['played for']
Peter Hattrup,is affiliated to,Tampa Bay Mutiny,What is the relationship between 'Peter Hattrup' and 'Tampa Bay Mutiny'?,'Peter Hattrup' [played for] 'Tampa Bay Mutiny'.,['played for'],is affiliated to,['True. Reason: Peter Hattrup did play for Tampa Bay Mutiny. '],['true'],['played for']
René Botteron,plays for,FC Basel,What is the relationship between 'René Botteron' and 'FC Basel'?,René Botteron [works at] FC Basel.,['works at'],plays for,['False. Reason: René Botteron is not a known individual associated with FC Basel in common knowledge sources.'],['false'],['played for']
Martin Čížek,is affiliated to,AC Sparta Prague,What is the relationship between 'Martin Čížek' and 'AC Sparta Prague'?,'Martin Čížek' [plays for] 'AC Sparta Prague'.,['plays for'],is affiliated to,['False. Reason: There is no known information or common knowledge indicating that Martin Čížek plays for AC Sparta Prague.'],['false'],['relationship not found']
Dániel Tőzsér,plays for,Watford F.C.,What is the relationship between 'Dániel Tőzsér' and 'Watford F.C.'?,Dániel Tőzsér [played for] Watford F.C.,['played for'],plays for,['False. Reason: Dániel Tőzsér did play for Watford F.C. He joined Watford in 2013 and played for the club until 2016.'],['false'],['plays for']
Rudolph A. Marcus,has won prize,Wolf Prize in Chemistry,What is the relationship between 'Rudolph A. Marcus' and 'Wolf Prize in Chemistry'?,Rudolph A. Marcus [has won prize] Wolf Prize in Chemistry.,['has won prize'],has won prize,"['False. Reason: Rudolph A. Marcus has won the Nobel Prize in Chemistry, not the Wolf Prize in Chemistry.']",['false'],['won']
Patrick Ollier,is married to,Michèle Alliot Marie,What is the relationship between 'Patrick Ollier' and 'Michèle Alliot Marie'?,Patrick Ollier [is married to] Michèle Alliot Marie.,['is married to'],is married to,['False. Reason: Patrick Ollier is not married to Michèle Alliot-Marie. They were married before but they got divorced in 2016.'],['false'],['is married to']
Battle of Río Salado,happened in,Castile (historical region),What is the relationship between 'Battle of Río Salado' and 'Castile (historical region)'?,Battle of Río Salado [happened in] Castile (historical region),['happened in'],happened in,"['True. Reason: The Battle of Río Salado occurred in Castile, a historical region in Spain, during the year 1340. It is a well-documented historical event that took place in this location.']",['true'],"['happened in', 'happened in']"
Rekha,has won prize,Filmfare Awards,What is the relationship between 'Rekha' and 'Filmfare Awards'?,Rekha [has won prize] Filmfare Awards.,['has won prize'],has won prize,"['True. Reason: Rekha has won multiple Filmfare Awards in her career, which establishes the relationship between Rekha and Filmfare Awards.']",['true'],"['has won prize', 'has won prize']"
Wilfred Owen,influences,Patrick Jones,What is the relationship between 'Wilfred Owen' and 'Patrick Jones'?,"Entity1: Wilfred Owen
Entity2: Patrick Jones
Relationship: influenced",['relationship not found'],influences,"['False. Reason: The provided relationship ""relationship not found"" does not provide any meaningful information, and there is no commonly known association between Wilfred Owen and Patrick Jones that could be validated.']",['false'],['relationship not found']
Martin Carruthers,plays for,Scunthorpe United F.C.,What is the relationship between 'Martin Carruthers' and 'Scunthorpe United F.C.'?,Martin Carruthers [plays for] Scunthorpe United F.C.,['plays for'],plays for,['False. Reason: Martin Carruthers does not play for Scunthorpe United F.C. based on current information.'],['false'],['played for']
