head,relation,tail,Label,head_id,relation_id,tail_id,prompt,response,pred_relation,true_relation,verification
Maldives,member of,International Development Association,1,Q826,P463,Q827525,What is the relationship between 'Maldives' and 'International Development Association'?,"Reasoning process: The International Development Association (IDA) is part of the World Bank Group that provides concessional loans and grants to the world's poorest countries. The IDA aims to reduce poverty by providing financial and technical assistance for development projects. The Maldives is a country located in South Asia known for its stunning beaches and coral reefs. 

Final answer: Maldives [member of] International Development Association",['member of'],member of,"[""False. Reason: The International Development Association (IDA) is an international financial institution that offers concessional loans and grants to the world's poorest developing countries. It is typically countries that are eligible to borrow from IDA, not regions or territories like Maldives.""]"
Shannon Leto,record label,Virgin Records,1,Q332525,P264,Q203059,What is the relationship between 'Shannon Leto' and 'Virgin Records'?,"Reasoning process: Shannon Leto is known as a musician and the drummer for the band Thirty Seconds to Mars. Virgin Records is a record label that has signed and worked with various musicians and bands. Considering this, it is possible that Shannon Leto was once signed or associated with Virgin Records as a musician.
Final answer: Shannon Leto [record label] Virgin Records",['record label'],record label,"['False. Reason: Shannon Leto is a member of the band Thirty Seconds to Mars, which is signed to Virgin Records, but Shannon Leto himself is not directly associated with Virgin Records in terms of being signed as a solo artist or having a record label under Virgin Records.']"
Milla Jovovich,occupation,film actor,1,Q170576,P106,Q10800557,What is the relationship between 'Milla Jovovich' and 'film actor'?,"Reasoning process: Milla Jovovich is a well-known actress who has appeared in various films. The most suitable relationship between 'Milla Jovovich' and 'film actor' would be that she is a member of the category 'film actor'.  
Final answer: Milla Jovovich [occupation] film actor",['occupation'],occupation,"['True. Reason: Milla Jovovich is known as a film actor, so the relationship between Milla Jovovich and the occupation of film actor is true.']"
Jerry Lewis,occupation,television actor,1,Q294927,P106,Q10798782,What is the relationship between 'Jerry Lewis' and 'television actor'?,"Reasoning process: 
Jerry Lewis was known for his work as an actor in television shows. Therefore, the relationship between Jerry Lewis and 'television actor' would be that he was a cast member. He appeared in various television shows during his career.

Final answer: Jerry Lewis [cast member] television actor",['cast member'],occupation,"['False. Reason: Jerry Lewis was a comedian and actor known for his work in comedy films, not specifically as a television actor.']"
George Eliot,occupation,translator,1,Q131333,P106,Q333634,What is the relationship between 'George Eliot' and 'translator'?,"Reasoning process: George Eliot was an English novelist, poet, journalist, and translator, known for famous works like ""Middlemarch"". It is known that George Eliot translated the works of the philosopher Baruch Spinoza from Latin into English. George Eliot was not primarily known as a translator, but had some translation works. Therefore, the relationship between ""George Eliot"" and ""translator"" could be that George Eliot was a translator.
Final answer: George Eliot [translator] translator",['translator'],occupation,"['True. Reason: George Eliot could potentially be a translator, as this relationship is based on a general common sense understanding that anyone could work as a translator.']"
Stendhal,movement,literary realism,1,Q502,P135,Q667661,What is the relationship between 'Stendhal' and 'literary realism'?,"Reasoning process: Stendhal was a French writer known for his works in the literary movement of realism. Therefore, the relationship between 'Stendhal' and 'literary realism' would be that Stendhal was influenced by the literary realism movement.
Final answer: Stendhal [influenced by] literary realism",['influenced by'],movement,"['False. Reason: Stendhal was a French writer known for his distinctive writing style that influenced literary movements such as realism and modernism. Stendhal himself was not influenced by literary realism, as he lived and wrote prior to the emergence of the literary realism movement in the mid-19th century.']"
North Korea,diplomatic relation,Togo,1,Q423,P530,Q945,What is the relationship between 'North Korea' and 'Togo'?,"Reasoning process: Both 'North Korea' and 'Togo' are countries. They can be related through diplomatic relations, continent, or country of citizenship.
Final answer: North Korea [continent] Togo",['continent'],diplomatic relation,"['False. Reason: North Korea is located in Asia while Togo is located in Africa, so they are not on the same continent.']"
Ringo Starr,religion,Christianity,1,Q2632,P140,Q5043,What is the relationship between 'Ringo Starr' and 'Christianity'?,"Reasoning process: Ringo Starr is a famous musician known for being a member of The Beatles. Christianity can be related to Ringo Starr in terms of religion, influence, or beliefs. Considering that Ringo Starr was born and raised in Liverpool, England, a primarily Christian country, it is possible that he has been influenced by Christianity either culturally or personally. Additionally, many public figures, including musicians, may openly discuss their religious beliefs or affiliations, which could also establish a relationship between Ringo Starr and Christianity. 
Final answer: Ringo Starr [religion] Christianity",['religion'],religion,"['True. Reason: Ringo Starr, the famous musician and member of The Beatles, has publicly stated that he follows Christianity.']"
Daniel Handler,occupation,actor,0,Q1060636,P106,Q33999,What is the relationship between 'Daniel Handler' and 'actor'?,"Reasoning process: Daniel Handler is a writer known for his work under the pen name Lemony Snicket. Actors are individuals who perform in films, television shows, or theater productions. It is possible that Daniel Handler has worked with actors in the entertainment industry, possibly in adaptations of his books or other collaborative projects.
Final answer: Daniel Handler [cast member] actor",['cast member'],relationship is ambiguous,"[""False. Reason: Daniel Handler is an author, not an actor. The relationship 'cast member' does not exist between Daniel Handler and actor in this context.""]"
Janet Jackson,field of work,musical composition,1,Q131324,P101,Q207628,What is the relationship between 'Janet Jackson' and 'musical composition'?,"Reasoning process: Janet Jackson is a renowned musician, singer, and songwriter. She has created and performed many musical compositions throughout her career. Therefore, the likely relationship between Janet Jackson and a musical composition is 'notable works'.
Final answer: Janet Jackson [notable works] musical composition",['notable works'],field of work,"['False. Reason: Janet Jackson is a singer and actress known for her performances in music and film, rather than for creating musical compositions.']"
