head,relation,tail,Label,head_id,relation_id,tail_id,prompt,response,pred_relation,true_relation,verification
Lena Meyer-Landrut,"languages spoken, written, or signed",English,1,Q7013,P1412,Q1860,What is the relationship between 'Lena Meyer-Landrut' and 'English'?,"'Lena Meyer-Landrut' [languages spoken, written, or signed] 'English'.","['languages spoken, written, or signed']","languages spoken, written, or signed","['True. Reason: Lena Meyer-Landrut is a German singer who is known to speak English in addition to her native language, German.']"
Jerry Lee Lewis,instrument,voice,1,Q202729,P1303,Q17172850,What is the relationship between 'Jerry Lee Lewis' and 'voice'?,'Jerry Lee Lewis' [instrument] 'voice',['instrument'],instrument,"['False. Reason: Jerry Lee Lewis is a musician known for playing the piano, not for his vocal talents.']"
Mary Shelley,spouse,Dorothy L. Sayers,0,Q47152,P26,Q106740,What is the relationship between 'Mary Shelley' and 'Dorothy L. Sayers'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Richard Wright,country of citizenship,Soviet Union,0,Q190251,P27,Q15180,What is the relationship between 'Richard Wright' and 'Soviet Union'?,'Richard Wright' [unmarried partner] 'Soviet Union',['unmarried partner'],relationship is ambiguous,"['False. Reason: Richard Wright, the American author, activist, and communist, was never documented to have an unmarried partner from the Soviet Union.']"
Lars Onsager,country of citizenship,Australia,0,Q107405,P27,Q408,What is the relationship between 'Lars Onsager' and 'Australia'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Slovenia,diplomatic relation,Moldova,1,Q215,P530,Q217,What is the relationship between 'Slovenia' and 'Moldova'?,'Slovenia' [diplomatic relation] 'Moldova',['diplomatic relation'],diplomatic relation,"['False. Reason: Countries usually establish diplomatic relations between them, so it is likely that Slovenia and Moldova have diplomatic relations.']"
Madonna,instrument,voice,1,Q1744,P1303,Q17172850,What is the relationship between 'Madonna' and 'voice'?,'Madonna' [instrument] 'voice',['instrument'],instrument,"['False. Reason: Madonna is a singer known for her singing voice, not for playing a musical instrument.']"
Charles Bukowski,country of citizenship,Hungary,0,Q76409,P27,Q28,What is the relationship between 'Charles Bukowski' and 'Hungary'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Allan Sherman,instrument,voice,1,Q708963,P1303,Q17172850,What is the relationship between 'Allan Sherman' and 'voice'?,'Allan Sherman' [instrument] 'voice',['instrument'],instrument,"['False. Reason: Allan Sherman is a comedy writer and singer, known for his humorous songs and parodies, rather than being known for playing a musical instrument.']"
Douglas Adams,occupation,journalist,0,Q42,P106,Q1930187,What is the relationship between 'Douglas Adams' and 'journalist'?,'Douglas Adams' [occupation] 'journalist',['occupation'],relationship is ambiguous,"['False. Reason: Douglas Adams was a British author and humorist, best known for his science fiction series ""The Hitchhiker\'s Guide to the Galaxy"". He was not a journalist.']"
Epic,founded by,Columbia Records,1,Q216364,P112,Q183387,What is the relationship between 'Epic' and 'Columbia Records'?,'Epic' [part of] 'Columbia Records',['part of'],founded by,"[""False. Reason: Epic is not part of Columbia Records. They are two distinct record labels owned by different companies (Epic is owned by Sony Music Entertainment, while Columbia Records is owned by Sony Music Entertainment's parent company, Sony Corporation).""]"
Raymond Scott,country of citizenship,Germany,0,Q1334617,P27,Q183,What is the relationship between 'Raymond Scott' and 'Germany'?,'Raymond Scott' [country of origin] 'Germany',['country of origin'],relationship is ambiguous,"['True. Reason: Raymond Scott was an American composer, bandleader, and musician, not from Germany.']"
Cass Elliot,"languages spoken, written, or signed",Portuguese,0,Q49734,P1412,Q5146,What is the relationship between 'Cass Elliot' and 'Portuguese'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Samoa,member of,"""African, Caribbean and Pacific Group of States""",1,Q683,P463,Q294278,"What is the relationship between 'Samoa' and '""African, Caribbean and Pacific Group of States""'?","'Samoa' [member of] '""African, Caribbean and Pacific Group of States""'",['member of'],member of,"['False. Reason: Samoa is not geographically located in Africa, the Caribbean, or the Pacific region, so it is unlikely to be a member of the African, Caribbean, and Pacific Group of States.']"
Dominica,member of,"""African, Caribbean and Pacific Group of States""",1,Q784,P463,Q294278,"What is the relationship between 'Dominica' and '""African, Caribbean and Pacific Group of States""'?","'Dominica' [member of] '""African, Caribbean and Pacific Group of States""'",['member of'],member of,"['True. Reason: Dominica is indeed a member of the African, Caribbean and Pacific Group of States, which is an organization composed of countries from Africa, the Caribbean, and the Pacific regions.']"
Austria-Hungary,official language,Portuguese,0,Q28513,P37,Q5146,What is the relationship between 'Austria-Hungary' and 'Portuguese'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
George Eliot,religion,Judaism,0,Q131333,P140,Q9268,What is the relationship between 'George Eliot' and 'Judaism'?,'George Eliot' [religion] 'Judaism',['religion'],relationship is ambiguous,"['False. Reason: George Eliot, the pen name of Mary Ann Evans, was raised in a Protestant family and later she rejected organized religion. There is no information or evidence to suggest that she practiced Judaism.']"
Melanie C,genre,hip hop music,0,Q151830,P136,Q11401,What is the relationship between 'Melanie C' and 'hip hop music'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Lev Gumilyov,country of citizenship,Austria,0,Q135481,P27,Q40,What is the relationship between 'Lev Gumilyov' and 'Austria'?,'Lev Gumilyov' [place of birth] 'Austria',['place of birth'],relationship is ambiguous,"['False. Reason: Lev Gumilyov was born in Russia, not Austria.']"
David Hasselhoff,occupation,film producer,1,Q201927,P106,Q3282637,What is the relationship between 'David Hasselhoff' and 'film producer'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Michel Houellebecq,occupation,screenwriter,1,Q103114,P106,Q28389,What is the relationship between 'Michel Houellebecq' and 'screenwriter'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Léon Theremin,occupation,scientist,1,Q333265,P106,Q901,What is the relationship between 'Léon Theremin' and 'scientist'?,'Léon Theremin' [occupation] 'scientist',['occupation'],occupation,"['True. Reason: Léon Theremin is known as a prominent inventor and physicist, credited with creating the electronic musical instrument known as the Theremin. This invention demonstrates his expertise in science, making it reasonable to say that he was a scientist by occupation.']"
John Muir,occupation,philosopher,1,Q379580,P106,Q4964182,What is the relationship between 'John Muir' and 'philosopher'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Saul Bellow,occupation,university teacher,1,Q83059,P106,Q1622272,What is the relationship between 'Saul Bellow' and 'university teacher'?,'Saul Bellow' [occupation] 'university teacher',['occupation'],occupation,"['False. Reason: Saul Bellow was a renowned American writer and novelist, not a university teacher.']"
Alicia Keys,"languages spoken, written, or signed",English,1,Q121507,P1412,Q1860,What is the relationship between 'Alicia Keys' and 'English'?,"'Alicia Keys' [languages spoken, written, or signed] 'English'","['languages spoken, written, or signed']","languages spoken, written, or signed","['True. Reason: Alicia Keys is a well-known American singer, songwriter, and actress who is a native English speaker. It is common sense that she speaks and writes English.']"
Janelle Monáe,record label,Motown,0,Q234356,P264,Q43327,What is the relationship between 'Janelle Monáe' and 'Motown'?,'Janelle Monáe' [record label] 'Motown',['record label'],relationship is ambiguous,['True. Reason: Janelle Monáe is signed to the record label Motown.']
James Brown,country of citizenship,Russian Soviet Federative Socialist Republic,0,Q5950,P27,Q2305208,What is the relationship between 'James Brown' and 'Russian Soviet Federative Socialist Republic'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Peter Lorre,place of death,Los Angeles,1,Q78505,P20,Q65,What is the relationship between 'Peter Lorre' and 'Los Angeles'?,'Peter Lorre' [residence] 'Los Angeles',['residence'],place of death,"['False. Reason: Peter Lorre was born in Hungary and later moved to the United States. While he did reside in Los Angeles for certain periods during his career in Hollywood, his primary residence was not in Los Angeles.']"
Michael Penn,genre,contemporary R&B,0,Q1345514,P136,Q850412,What is the relationship between 'Michael Penn' and 'contemporary R&B'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Carl Djerassi,country of citizenship,Austria,1,Q78608,P27,Q40,What is the relationship between 'Carl Djerassi' and 'Austria'?,'Carl Djerassi' [country of citizenship] 'Austria',['country of citizenship'],country of citizenship,['True. Reason: Carl Djerassi was an Austrian-American chemist known for his contributions to the field of organic chemistry. He was born in Austria and was a citizen of Austria.']
Peter Kropotkin,place of birth,Moscow,1,Q5752,P19,Q649,What is the relationship between 'Peter Kropotkin' and 'Moscow'?,'Peter Kropotkin' [place of birth] 'Moscow',['place of birth'],place of birth,"['True. Reason: Peter Kropotkin, a Russian geographer, political economist, and revolutionary, was indeed born in Moscow.']"
Ludwig Prandtl,member of,Saint Petersburg Academy of Sciences,0,Q76683,P463,Q4345832,What is the relationship between 'Ludwig Prandtl' and 'Saint Petersburg Academy of Sciences'?,'Ludwig Prandtl' [member of] 'Saint Petersburg Academy of Sciences',['member of'],relationship is ambiguous,['False. Reason: Ludwig Prandtl was not a member of the Saint Petersburg Academy of Sciences.']
Maldives,member of,International Development Association,1,Q826,P463,Q827525,What is the relationship between 'Maldives' and 'International Development Association'?,'Maldives' [member of] 'International Development Association',['member of'],member of,"[""False. Reason: The International Development Association (IDA) is an international financial institution that offers concessional loans and grants to the world's poorest developing countries. The Maldives is not a member of the International Development Association as it is considered an upper-middle-income country and is no longer eligible for IDA assistance.""]"
Shannon Leto,record label,Virgin Records,1,Q332525,P264,Q203059,What is the relationship between 'Shannon Leto' and 'Virgin Records'?,'Shannon Leto' [employer] 'Virgin Records',['employer'],record label,"['False. Reason: Shannon Leto is a musician and a member of the band Thirty Seconds to Mars, so it is unlikely that he is employed by a record label like Virgin Records.']"
