head,relation,tail,prompt,response,pred_relation,true_relation,verification,pred_verification,pred_relation_2
Baie Comeau Airport,is connected to,Sept Îles Airport,What is the relationship between 'Baie Comeau Airport' and 'Sept Îles Airport'?,'Baie Comeau Airport' [is connected to] 'Sept Îles Airport',['is connected to'],is connected to,"['False. Reason: Baie Comeau Airport and Sept Îles Airport are both located in Quebec, Canada and are connected by various modes of transportation such as roads and flights, but they are not directly connected to each other by a physical link like a runway or a railway track.']",['false'],['is connected to']
Henry VII of England,is married to,Elizabeth of York,What is the relationship between 'Henry VII of England' and 'Elizabeth of York'?,'Henry VII of England' [is married to] 'Elizabeth of York',['is married to'],is married to,['True. Reason: Henry VII of England was married to Elizabeth of York. This is a historically documented fact.'],['true'],"['is married to', 'is married to']"
"Fujinomiya, Shizuoka",is located in,Japan,"What is the relationship between 'Fujinomiya, Shizuoka' and 'Japan'?","'Fujinomiya, Shizuoka' [is located in] 'Japan'",['is located in'],is located in,"['True. Reason: Fujinomiya is a city in the Shizuoka Prefecture of Japan, so it is located in Japan. This relationship holds based on factual geographic information.']",['true'],"['is located in', 'is located in']"
Pat Noonan,is affiliated to,Colorado Rapids,What is the relationship between 'Pat Noonan' and 'Colorado Rapids'?,'Pat Noonan' [played for] 'Colorado Rapids',['played for'],is affiliated to,['True. Reason: Pat Noonan is a former professional soccer player who indeed played for the Colorado Rapids in Major League Soccer (MLS).'],['true'],['played for']
Calicut International Airport,is connected to,Dubai International Airport,What is the relationship between 'Calicut International Airport' and 'Dubai International Airport'?,'Calicut International Airport' [is connected to] 'Dubai International Airport',['is connected to'],is connected to,"['False. Reason: Calicut International Airport and Dubai International Airport are both international airports, but being connected typically refers to having direct flight routes or some form of physical connectivity between the two airports. Without additional information, we cannot assume that these specific airports are connected.']",['false'],['is connected to']
Tom Webb,has gender,male,What is the relationship between 'Tom Webb' and 'male'?,'Tom Webb' [has gender] 'male',['has gender'],has gender,"['False. Reason: The specified relationship is not correct because ""Tom Webb"" is a specific individual and does not have a gender of ""male"" in a knowledge graph. Instead, one might expect to find information regarding Tom Webb\'s gender as ""male"" in a given dataset or knowledge base.']",['false'],['has gender']
Georg Tripp,is affiliated to,CS Sedan Ardennes,What is the relationship between 'Georg Tripp' and 'CS Sedan Ardennes'?,'Georg Tripp' [plays for] 'CS Sedan Ardennes',['plays for'],is affiliated to,"['False. Reason: Based on common knowledge and assuming CS Sedan Ardennes refers to the French football club, there is no publicly known relationship between Georg Tripp and CS Sedan Ardennes.']",['false'],['is affiliated to']
Misrata Airport,is connected to,Queen Alia International Airport,What is the relationship between 'Misrata Airport' and 'Queen Alia International Airport'?,'Misrata Airport' [is connected to] 'Queen Alia International Airport',['is connected to'],is connected to,['False. Reason: Misrata Airport and Queen Alia International Airport are located in different countries (Misrata in Libya and Queen Alia in Jordan) and there is no direct connection between the two airports based on common sense.'],['false'],['is connected to']
Žarko Paspalj,is affiliated to,KK Budućnost Podgorica,What is the relationship between 'Žarko Paspalj' and 'KK Budućnost Podgorica'?,'Žarko Paspalj' [played for] 'KK Budućnost Podgorica',['played for'],is affiliated to,['True. Reason: Žarko Paspalj is a former professional basketball player who played for KK Budućnost Podgorica during his career.'],['true'],['played for']
Duff McKagan,has gender,male,What is the relationship between 'Duff McKagan' and 'male'?,'Duff McKagan' [has gender] 'male',['has gender'],has gender,"['True. Reason: Duff McKagan is a male individual, so the relationship ""Duff McKagan has gender male"" is true based on common knowledge.']",['true'],"['has gender', 'has gender']"
Mark Goldblatt,has won prize,Saturn Award,What is the relationship between 'Mark Goldblatt' and 'Saturn Award'?,'Mark Goldblatt' [has won prize] 'Saturn Award',['has won prize'],has won prize,"['False. Reason: The Saturn Award is an annual award presented by the Academy of Science Fiction, Fantasy and Horror Films to honor achievements in science fiction, fantasy, and horror in film and television. Mark Goldblatt is a film editor and director known for his work on action films like ""The Terminator"" and ""X-Men: The Last Stand,"" but there is no information or evidence to suggest that he has won a Saturn Award.']",['false'],['has won prize']
Samir El Moussaoui,plays for,SVV Scheveningen,What is the relationship between 'Samir El Moussaoui' and 'SVV Scheveningen'?,'Samir El Moussaoui' [plays for] 'SVV Scheveningen',['plays for'],plays for,"['False. Reason: Based on common sense, it is unlikely that an individual named Samir El Moussaoui plays for SVV Scheveningen, as this specific player-club relationship is not commonly known or documented in public sources.']",['false'],['plays for']
Óscar Pérez Bovela,is affiliated to,Granada CF,What is the relationship between 'Óscar Pérez Bovela' and 'Granada CF'?,'Óscar Pérez Bovela' [is affiliated to] 'Granada CF',['is affiliated to'],is affiliated to,['False. Reason: Óscar Pérez Bovela is not typically known to be affiliated with Granada CF in any capacity based on common knowledge and public information.'],['false'],['is affiliated to']
Zigor Aranalde,plays for,Sevilla FC,What is the relationship between 'Zigor Aranalde' and 'Sevilla FC'?,'Zigor Aranalde' [is affiliated to] 'Sevilla FC',['is affiliated to'],plays for,"['False. Reason: Zigor Aranalde is a retired football player who has no known direct affiliation with Sevilla FC, a professional football club based in Seville, Spain.']",['false'],['played for']
Yasin Çelik,has gender,male,What is the relationship between 'Yasin Çelik' and 'male'?,Yasin Çelik [has gender] male,['has gender'],has gender,"['True. Reason: This relationship is true based on the common convention that ""male"" is a gender category. Since Yasin Çelik is identified as male, the statement is valid.']",['true'],"['has gender', 'has gender']"
Peter Kam,wrote music for,Bio Zombie,What is the relationship between 'Peter Kam' and 'Bio Zombie'?,'Peter Kam' [composed music for] 'Bio Zombie',['composed music for'],wrote music for,"['False. Reason: Peter Kam did not compose music for the movie ""Bio Zombie.""']",['false'],['wrote music for']
Gavin Strachan,plays for,Scotland national under 21 football team,What is the relationship between 'Gavin Strachan' and 'Scotland national under 21 football team'?,'Gavin Strachan' [played for] 'Scotland national under 21 football team',['played for'],plays for,"['True. Reason: Gavin Strachan has played for the Scotland national under 21 football team in the past, which is a common fact in the realm of sports.']",['true'],['is affiliated to']
Meyaneh County,is located in,Iran,What is the relationship between 'Meyaneh County' and 'Iran'?,'Meyaneh County' [is located in] 'Iran',['is located in'],is located in,"['True. Reason: Meyaneh County is a county in Iran, so it is located in Iran.']",['true'],"['is located in', 'is located in']"
Alex Meechan,plays for,Altrincham F.C.,What is the relationship between 'Alex Meechan' and 'Altrincham F.C.'?,'Alex Meechan' [played for] 'Altrincham F.C.',['played for'],plays for,['False. Reason: Alex Meechan did not play for Altrincham F.C. based on existing records and data.'],['false'],['is affiliated to']
"Sergey Grishin (footballer, born 1973)",is affiliated to,STsOP Kislovodsk,"What is the relationship between 'Sergey Grishin (footballer, born 1973)' and 'STsOP Kislovodsk'?","'Sergey Grishin (footballer, born 1973)' [plays for] 'STsOP Kislovodsk'",['plays for'],is affiliated to,"['False. Reason: Sergey Grishin (footballer, born 1973) does not currently play for STsOP Kislovodsk.']",['false'],['plays for']
William Hoy,edited,A Man Apart,What is the relationship between 'William Hoy' and 'A Man Apart'?,'William Hoy' [acted in] 'A Man Apart',['acted in'],edited,"['False. Reason: William Hoy is a Hollywood film editor and visual effects artist, not an actor. Therefore, it is unlikely that he would have acted in a film like ""A Man Apart"".']",['false'],['acted in']
Ari Freyr Skúlason,is affiliated to,Iceland national under 19 football team,What is the relationship between 'Ari Freyr Skúlason' and 'Iceland national under 19 football team'?,'Ari Freyr Skúlason' [is affiliated to] 'Iceland national under 19 football team',['is affiliated to'],is affiliated to,"['False. Reason: Ari Freyr Skúlason is a professional footballer who has represented the Iceland national team at senior level, but there is no indication or common knowledge that he is affiliated with the Iceland national under 19 football team specifically.']",['false'],['is affiliated to']
Andy Thomas (footballer born 1977),is affiliated to,Newtown A.F.C.,What is the relationship between 'Andy Thomas (footballer born 1977)' and 'Newtown A.F.C.'?,'Andy Thomas (footballer born 1977)' [played for] 'Newtown A.F.C.',['played for'],is affiliated to,"['True. Reason: Andy Thomas, the footballer born in 1977, did play for Newtown A.F.C. This relationship is commonly known and can be verified through sources such as sports databases or official records.']",['true'],['played for']
Branko Oblak,is affiliated to,H.N.K. Hajduk Split,What is the relationship between 'Branko Oblak' and 'H.N.K. Hajduk Split'?,'Branko Oblak' [played for] 'H.N.K. Hajduk Split',['played for'],is affiliated to,['True. Reason: Branko Oblak is a former footballer who indeed played for H.N.K. Hajduk Split during his career.'],['true'],['played for']
Ángel Cuéllar,plays for,Real Betis,What is the relationship between 'Ángel Cuéllar' and 'Real Betis'?,'Ángel Cuéllar' [played for] 'Real Betis',['played for'],plays for,"['False. Reason: Ángel Cuéllar has not played for Real Betis. Ángel Cuéllar is a Spanish politician and not a professional football player, therefore he has no connection to the football club Real Betis.']",['false'],['played for']
Josué Castillejos,is affiliated to,Chiapas F.C.,What is the relationship between 'Josué Castillejos' and 'Chiapas F.C.'?,'Josué Castillejos' [plays for] 'Chiapas F.C.',['plays for'],is affiliated to,['False. Reason: The statement is False because there is no known association between the individual Josué Castillejos and Chiapas F.C. This relationship does not exist in any public records or sources.'],['false'],['plays for']
Sergei Olshansky,plays for,Soviet Union national football team,What is the relationship between 'Sergei Olshansky' and 'Soviet Union national football team'?,'Sergei Olshansky' [played for] 'Soviet Union national football team',['played for'],plays for,"['False. Reason: Sergei Olshansky never played for the Soviet Union national football team because he is a fictional character created by the TV series ""Ted Lasso"".']",['false'],['plays for']
