head,relation,tail,Label,head_id,relation_id,tail_id,prompt,response,pred_relation,true_relation,verification
Marcel Proust,country of citizenship,Sweden,0,Q7199,P27,Q34,What is the relationship between 'Marcel Proust' and 'Sweden'?,Marcel Proust [visited] Sweden.,['visited'],relationship is ambiguous,"['False. Reason: Marcel Proust, a French novelist, is not known to have visited Sweden based on historical records and biographies about him.']"
Jaan Kaplinski,country of citizenship,Estonia,1,Q467482,P27,Q191,What is the relationship between 'Jaan Kaplinski' and 'Estonia'?,Jaan Kaplinski [country of citizenship] Estonia,['country of citizenship'],country of citizenship,"['True. Reason: Jaan Kaplinski is an Estonian writer and philosopher, therefore it is true that he is a citizen of Estonia.']"
Ryan Tedder,occupation,songwriter,1,Q351061,P106,Q753110,What is the relationship between 'Ryan Tedder' and 'songwriter'?,Ryan Tedder [occupation] songwriter,['occupation'],occupation,"['True. Reason: Ryan Tedder is a well-known songwriter, known for his work with the band OneRepublic and as a songwriter for various other artists.']"
Guglielmo Marconi,country of citizenship,United Kingdom of Great Britain and Ireland,0,Q36488,P27,Q174193,What is the relationship between 'Guglielmo Marconi' and 'United Kingdom of Great Britain and Ireland'?,Guglielmo Marconi [residence] United Kingdom of Great Britain and Ireland,['residence'],relationship is ambiguous,"['True. Reason: Guglielmo Marconi, an Italian inventor and electrical engineer, lived in the United Kingdom of Great Britain and Ireland for a significant part of his life. He conducted his famous experiments in wireless telegraphy and radio in the UK, making significant contributions to the field of telecommunications.']"
Denis Johnson,place of birth,Atlanta,0,Q340016,P19,Q23556,What is the relationship between 'Denis Johnson' and 'Atlanta'?,Denis Johnson [place of birth] Atlanta,['place of birth'],relationship is ambiguous,"['False. Reason: Denis Johnson was born in Munich, Germany, not Atlanta, Georgia.']"
Kurt Weill,occupation,conductor,1,Q55004,P106,Q158852,What is the relationship between 'Kurt Weill' and 'conductor'?,Kurt Weill [occupation] conductor,['occupation'],occupation,['False. Reason: Kurt Weill was a composer and not a conductor.']
Federated States of Micronesia,member of,UNESCO,1,Q702,P463,Q7809,What is the relationship between 'Federated States of Micronesia' and 'UNESCO'?,Federated States of Micronesia [member of] UNESCO,['member of'],member of,"[""True. Reason: The Federated States of Micronesia is a member of UNESCO as a full-fledged member state and participates in UNESCO's activities and initiatives.""]"
Charles Baudelaire,influenced by,Jules Verne,0,Q501,P737,Q33977,What is the relationship between 'Charles Baudelaire' and 'Jules Verne'?,Charles Baudelaire [influenced by] Jules Verne.,['influenced by'],relationship is ambiguous,"['False. Reason: Charles Baudelaire was a French poet who is known for his influence in literature and art movements such as Symbolism and Modernism. Jules Verne, on the other hand, was a French novelist known for his adventure novels, particularly science fiction. There is no direct evidence or common knowledge to suggest that Jules Verne influenced Charles Baudelaire.']"
Roger Daltrey,record label,Atlantic Records,1,Q311672,P264,Q202440,What is the relationship between 'Roger Daltrey' and 'Atlantic Records'?,Roger Daltrey [record label] Atlantic Records,['record label'],record label,"['False. Reason: Roger Daltrey is primarily associated with Polydor Records, not Atlantic Records.']"
St. Vincent,occupation,musician,1,Q238795,P106,Q639669,What is the relationship between 'St. Vincent' and 'musician'?,St. Vincent [occupation] musician,['occupation'],occupation,"['True. Reason: St. Vincent is a stage name used by American musician Annie Clark. She is widely known for her work as a musician, singer, and songwriter.']"
John Bardeen,member of,French Academy of Sciences,0,Q949,P463,Q188771,What is the relationship between 'John Bardeen' and 'French Academy of Sciences'?,John Bardeen [member of] French Academy of Sciences,['member of'],relationship is ambiguous,"['False. Reason: John Bardeen was an American physicist and electrical engineer, known for his contributions to the development of the transistor, and did not have any known association with the French Academy of Sciences.']"
Penny Marshall,spouse,Charlton Heston,0,Q237659,P26,Q80739,What is the relationship between 'Penny Marshall' and 'Charlton Heston'?,Penny Marshall [cast member] Charlton Heston,['cast member'],relationship is ambiguous,"['False. Reason: Penny Marshall and Charlton Heston did not appear together in the same movie or TV show as cast members. Penny Marshall was an actress, director, and producer known for her work in shows like ""Laverne & Shirley"" and movies like ""A League of Their Own,"" while Charlton Heston was a prominent actor known for his roles in movies such as ""Ben-Hur"" and ""Planet of the Apes.""']"
Malaysia,diplomatic relation,Bosnia and Herzegovina,1,Q833,P530,Q225,What is the relationship between 'Malaysia' and 'Bosnia and Herzegovina'?,Relationship is ambiguous.,['relationship is ambiguous'],diplomatic relation,['relationship is ambiguous']
Ilya Ehrenburg,place of death,New York City,0,Q348497,P20,Q60,What is the relationship between 'Ilya Ehrenburg' and 'New York City'?,Ilya Ehrenburg [residence] New York City.,['residence'],relationship is ambiguous,"['False. Reason: Ilya Ehrenburg, a prominent Soviet writer, lived in Moscow for the majority of his life and did not reside in New York City.']"
Holy Roman Empire,official language,Hebrew,0,Q12548,P37,Q9288,What is the relationship between 'Holy Roman Empire' and 'Hebrew'?,Holy Roman Empire [official language] Hebrew,['official language'],relationship is ambiguous,"['False. Reason: The official language of the Holy Roman Empire was not Hebrew. The common languages used in the Holy Roman Empire included Latin, German, and Italian.']"
Debbie Gibson,field of work,musical composition,1,Q233817,P101,Q207628,What is the relationship between 'Debbie Gibson' and 'musical composition'?,Debbie Gibson [notable works] musical composition.,['notable works'],field of work,"['False. Reason: Debbie Gibson is a singer-songwriter known for her own musical compositions, rather than being known for composing music by others.']"
Chicago,country,United States of America,1,Q1297,P17,Q30,What is the relationship between 'Chicago' and 'United States of America'?,Chicago [located in] United States of America.,['located in'],country,"['True. Reason: Chicago is located in the United States of America, making the relationship between Chicago and the United States of America, ""located in"", true based on common geographical knowledge.']"
Sergey Mikhalkov,occupation,journalist,0,Q208116,P106,Q1930187,What is the relationship between 'Sergey Mikhalkov' and 'journalist'?,Sergey Mikhalkov [occupation] journalist,['occupation'],relationship is ambiguous,"['True. Reason: Sergey Mikhalkov was a Russian Soviet writer, not a journalist.']"
Sean Combs,record label,Arista,1,Q216936,P264,Q664167,What is the relationship between 'Sean Combs' and 'Arista'?,Sean Combs [employer] Arista,['employer'],record label,"['False. Reason: Sean Combs is a musician, record producer, and entrepreneur who founded Bad Boy Records, a well-known record label. Arista Records is another record label founded by Clive Davis. There is no direct employment relationship between Sean Combs and Arista.']"
Mark Twain,"languages spoken, written, or signed",Italian,0,Q7245,P1412,Q652,What is the relationship between 'Mark Twain' and 'Italian'?,Mark Twain [ethnic group] Italian.,['ethnic group'],relationship is ambiguous,['False. Reason: Mark Twain was not Italian; he was an American writer and humorist of German descent.']
Josephine Baker,"languages spoken, written, or signed",French,1,Q151972,P1412,Q150,What is the relationship between 'Josephine Baker' and 'French'?,Josephine Baker [country of citizenship] French.,['country of citizenship'],"languages spoken, written, or signed",['True. Reason: Josephine Baker was born in the United States but became a French citizen later in her life and lived in France for the majority of her career.']
Cambodia,member of,Universal Postal Union,1,Q424,P463,Q17495,What is the relationship between 'Cambodia' and 'Universal Postal Union'?,Cambodia [member of] Universal Postal Union,['member of'],member of,"['True. Reason: Cambodia is a member of the Universal Postal Union, which is a specialized agency of the United Nations that coordinates postal policies among member countries.']"
Alexander Pushkin,influenced by,Percy Bysshe Shelley,1,Q7200,P737,Q93343,What is the relationship between 'Alexander Pushkin' and 'Percy Bysshe Shelley'?,Alexander Pushkin [influenced by] Percy Bysshe Shelley.,['influenced by'],influenced by,"['False. Reason: Alexander Pushkin was a Russian poet who was active during the 19th century, while Percy Bysshe Shelley was an English poet from the Romantic period. There is no direct historical evidence or common knowledge to suggest that Alexander Pushkin was influenced by Percy Bysshe Shelley.']"
J. Rodolfo Wilcock,country of citizenship,Brazil,0,Q1643790,P27,Q155,What is the relationship between 'J. Rodolfo Wilcock' and 'Brazil'?,J. Rodolfo Wilcock [place of birth] Brazil,['place of birth'],relationship is ambiguous,"['False. Reason: J. Rodolfo Wilcock was born in Buenos Aires, Argentina, not in Brazil.']"
Charles Bukowski,country of citizenship,United Kingdom,0,Q76409,P27,Q145,What is the relationship between 'Charles Bukowski' and 'United Kingdom'?,Charles Bukowski [influenced by] United Kingdom.,['influenced by'],relationship is ambiguous,"['False. Reason: Charles Bukowski, an American writer and poet, was not influenced by the country United Kingdom.']"
Shaquille O'Neal,occupation,film producer,1,Q169452,P106,Q3282637,What is the relationship between 'Shaquille O'Neal' and 'film producer'?,Relationship is ambiguous.,['relationship is ambiguous'],occupation,['relationship is ambiguous']
will.i.am,instrument,keyboard instrument,1,Q185610,P1303,Q52954,What is the relationship between 'will.i.am' and 'keyboard instrument'?,'will.i.am' [instrument] 'keyboard instrument',['instrument'],instrument,"['False. Reason: will.i.am is a singer, songwriter, and producer, not primarily known for playing the keyboard instrument.']"
